,wikidata,bathwateridentifier,status,eionet,euType,euMotive,NotEuMotive,link,WD
610,Q106653051,SE0632180000004280,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632180000004280,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632180000004280'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106653051'>link WD</a>
611,Q106653054,SE0632180000002893,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632180000002893,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632180000002893'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106653054'>link WD</a>
612,Q106653090,SE0110125000000969,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110125000000969,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110125000000969'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106653090'>link WD</a>
615,Q106653187,SE0110180000004555,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110180000004555,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110180000004555'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106653187'>link WD</a>
617,Q106653304,SE0110180000004459,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110180000004459,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110180000004459'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106653304'>link WD</a>
618,Q106653320,SE0110180000004458,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110180000004458,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110180000004458'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106653320'>link WD</a>
624,Q106653396,SE0110182000001162,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110182000001162,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110182000001162'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106653396'>link WD</a>
625,Q106653404,SE0110182000001167,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110182000001167,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110182000001167'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106653404'>link WD</a>
630,Q106653538,SE0110188000004934,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110188000004934,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110188000004934'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106653538'>link WD</a>
631,Q106653547,SE0110117000002094,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110117000002094,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110117000002094'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106653547'>link WD</a>
632,Q106653599,SE0110125000000965,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110125000000965,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110125000000965'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106653599'>link WD</a>
634,Q106653669,SE0110162000004210,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110162000004210,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110162000004210'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106653669'>link WD</a>
635,Q106653712,SE0110163000003636,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110163000003636,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110163000003636'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106653712'>link WD</a>
641,Q106654162,SE0110162000002332,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110162000002332,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110162000002332'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106654162'>link WD</a>
642,Q106654174,SE0110162000001090,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110162000001090,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110162000001090'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106654174'>link WD</a>
643,Q106653509,SE0110120000004011,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110120000004011,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110120000004011'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106653509'>link WD</a>
644,Q106653497,SE0110120000003835,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110120000003835,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110120000003835'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106653497'>link WD</a>
645,Q106654394,SE0930883000001632,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930883000001632,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930883000001632'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106654394'>link WD</a>
647,Q106654510,SE0110138000002106,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110138000002106,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110138000002106'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106654510'>link WD</a>
652,Q106654746,SE0220483000001142,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0220483000001142,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0220483000001142'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106654746'>link WD</a>
658,Q106656340,SE0712282000003443,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0712282000003443,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0712282000003443'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106656340'>link WD</a>
659,Q106656413,SE0822584000003333,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0822584000003333,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0822584000003333'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106656413'>link WD</a>
667,Q106659697,SE0940980000004500,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0940980000004500,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0940980000004500'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106659697'>link WD</a>
669,Q106919318,SE0230581000001750,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230581000001750,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0230581000001750'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106919318'>link WD</a>
670,Q49099081,SE0110180000004489,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110180000004489,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110180000004489'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q49099081'>link WD</a>
673,Q98688522,SE0110126000002127,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110126000002127,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110126000002127'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q98688522'>link WD</a>
678,Q667492,SE0910662000001109,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910662000001109,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910662000001109'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q667492'>link WD</a>
684,Q10498700,SE0110180000004457,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110180000004457,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110180000004457'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q10498700'>link WD</a>
689,Q10571710,SE0930883000003827,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930883000003827,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930883000003827'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q10571710'>link WD</a>
701,Q106677306,SE0441280000004499,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441280000004499,True,Trädäcken vid badplatsen Sundspromenaden är en naturlig och mycket populär mötesplats för alla sol- och badsugna under sommarhalvåret i Malmö men används även för vinterbadare. Besöksstatistiken för Sundspromenadens badplats har registrerats under badsäsongen som ca 3000-10000personer per vecka beroende på väder.,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441280000004499'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106677306'>link WD</a>
706,Q106653814,SE0110125000000968,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110125000000968,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110125000000968'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106653814'>link WD</a>
708,Q106678576,SE0110120000001664,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110120000001664,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110120000001664'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106678576'>link WD</a>
709,Q106678614,SE0110120000001666,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110120000001666,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110120000001666'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106678614'>link WD</a>
711,Q106678770,SE0110182000001236,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110182000001236,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110182000001236'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106678770'>link WD</a>
713,Q106678832,SE0110182000001243,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110182000001243,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110182000001243'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106678832'>link WD</a>
715,Q106680400,SE0110136000002148,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110136000002148,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110136000002148'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106680400'>link WD</a>
716,Q106680502,SE0110163000003632,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110163000003632,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110163000003632'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106680502'>link WD</a>
718,Q106681404,SE0110192000002136,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110192000002136,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110192000002136'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106681404'>link WD</a>
719,Q106681463,SE0110192000002135,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110192000002135,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110192000002135'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106681463'>link WD</a>
723,Q106687192,SE0110162000001091,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110162000001091,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110162000001091'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106687192'>link WD</a>
726,Q106687287,SE0110187000004075,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110187000004075,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110187000004075'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106687287'>link WD</a>
728,Q106687302,SE0110187000003621,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110187000003621,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110187000003621'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106687302'>link WD</a>
729,Q106687350,SE0110187000005617,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110187000005617,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110187000005617'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106687350'>link WD</a>
730,Q106687359,SE0632184000002996,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632184000002996,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632184000002996'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106687359'>link WD</a>
732,Q106687370,SE0A21488000001010,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21488000001010,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21488000001010'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106687370'>link WD</a>
737,Q106687550,SE0A21430000000179,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21430000000179,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21430000000179'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106687550'>link WD</a>
738,Q106687566,SE0632184000002997,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632184000002997,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632184000002997'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106687566'>link WD</a>
739,Q106687594,SE0A21438000000765,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21438000000765,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21438000000765'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106687594'>link WD</a>
741,Q106687619,SE0110187000001353,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110187000001353,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110187000001353'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106687619'>link WD</a>
747,Q106692957,SE0411060000000275,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0411060000000275,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0411060000000275'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106692957'>link WD</a>
749,Q106695592,SE0210380000004356,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210380000004356,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210380000004356'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106695592'>link WD</a>
753,Q106697576,SE0210380000001182,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210380000001182,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210380000001182'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106697576'>link WD</a>
758,Q106700751,SE0411080000000214,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0411080000000214,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0411080000000214'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106700751'>link WD</a>
760,Q106702298,SE0210380000005940,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210380000005940,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210380000005940'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106702298'>link WD</a>
761,Q106702350,SE0210380000001183,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210380000001183,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210380000001183'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106702350'>link WD</a>
763,Q106702265,SE0411080000000205,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0411080000000205,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0411080000000205'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106702265'>link WD</a>
767,Q106702279,SE0210380000001177,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210380000001177,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210380000001177'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106702279'>link WD</a>
770,Q106704485,SE0210380000005939,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210380000005939,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0210380000005939'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106704485'>link WD</a>
771,Q106705861,SE0632180000002897,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632180000002897,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632180000002897'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106705861'>link WD</a>
772,Q106705867,SE0632180000002885,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632180000002885,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632180000002885'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106705867'>link WD</a>
773,Q106705874,SE0632180000002884,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632180000002884,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632180000002884'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106705874'>link WD</a>
774,Q106705879,SE0632180000002883,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632180000002883,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632180000002883'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106705879'>link WD</a>
775,Q106705894,SE0632101000004095,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632101000004095,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0632101000004095'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106705894'>link WD</a>
776,Q106706787,SE0441285000000004,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441285000000004,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441285000000004'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106706787'>link WD</a>
781,Q107294752,SE0411080000000220,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0411080000000220,True,"En insjö med klart vatten som är en vattentäkt. Badplatsen är välbesökt året runt. Föreningen har gjort flera grillplatser, byggt en egen vacker grillkåta och byggt till lekplatsen på badplatsen. Badplatsen har ett bryggomslutet barnbad och ytterligare en brygga med hopptorn samt två flottar. Toaletter och omklädningsbås finns. Antalet besökare uppskattas till drygt 200 personer fina sommardagar.",,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0411080000000220'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107294752'>link WD</a>
783,Q10426879,SE0A21415000000110,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21415000000110,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21415000000110'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q10426879'>link WD</a>
787,Q10546597,SE0110192000004359,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110192000004359,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110192000004359'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q10546597'>link WD</a>
791,Q10684770,SE0A21415000000111,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21415000000111,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21415000000111'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q10684770'>link WD</a>
801,Q106709187,SE0251983000002580,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0251983000002580,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0251983000002580'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709187'>link WD</a>
804,Q106709188,SE0251983000002581,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0251983000002581,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0251983000002581'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709188'>link WD</a>
809,Q106709199,SE0622083000002599,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622083000002599,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622083000002599'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709199'>link WD</a>
810,Q106709198,SE0622083000002598,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622083000002598,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622083000002598'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709198'>link WD</a>
811,Q106709202,SE0622083000002603,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622083000002603,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622083000002603'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709202'>link WD</a>
812,Q106709200,SE0622083000002600,404,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622083000002600,False,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622083000002600'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709200'>link WD</a>
